,Source,Target,value,nb_transactions
3676,69827719,101,72640451.0,2.0
3677,999Dice.com,Vaultoro.com,9990000.0,1.0
3678,107,70063369,42419925165.0,4.0
3679,71554939,FYBSG.com,4412010695.0,6.0
3680,CoinPayments.net,641,2993694.0,2.0
3681,700,OKCoin.com,241233572.0,2.0
3682,1391,Rollin.io,1993478.0,1.0
3683,ePay.info_CoinJoinMess,70063369,2321173983.0,4.0
3684,PocketDice.io,Huobi.com,9137665.0,4.0
3685,BitZillions.com,57,41608953.0,2.0
3686,BitBargain.co.uk,700,92665620.0,1.0
3687,57,BitZillions.com,1798866.0,4.0
3688,523,MercadoBitcoin.com.br,6729229.0,1.0
3689,641,Bit-x.com,13338754.0,2.0
3690,FortuneJack.com,107,8205285.0,4.0
3691,396,871,421686636.0,3.0
3692,7277,Cryptonator.com,779774.0,5.0
3693,LuckyB.it,61,1376928.0,1.0
3694,FortuneJack.com,Huobi.com,88687643.0,7.0
3695,898,61,451981795.0,3.0
3696,61,LuckyB.it,2059840.0,1.0
3697,FortuneJack.com,700,204122988.0,2.0
3698,122,BtcTrade.com,8820323277.0,9.0
3699,122,BTCC.com,8121940783.0,9.0
3700,1138,SatoshiMines.com,44179596.0,3.0
3701,Rollin.io,269,13685914.0,6.0
3702,0,396,270000.0,12.0
3703,348,292,13611568.0,1.0
3704,73832915,Bitbond.com,3012144.0,1.0
3705,898,641,499985000.0,1.0
3706,Cryptonator.com,BitcoinFog,56917395.0,3.0
3707,122,419,31807608.0,1.0
3708,SlushPool.com,SatoshiMines.com,4274432638.0,2.0
3709,1805,Rollin.io,3496962.0,1.0
3710,61,269,5040653.0,2.0
3711,1805,700,19570020.0,1.0
3712,1567,CoinPayments.net,2421909.0,6.0
3713,69697250,1805,48984526080.0,4.0
3714,HappyCoins.com,35,99825420.0,1.0
3715,HappyCoins.com,SatoshiMines.com,199927400.0,1.0
3716,16768780,FortuneJack.com,6588980.0,1.0
3717,70063369,16621,592379977.0,2.0
3718,71554939,SecondsTrade.com,596696962.0,2.0
3719,122,BitcoinFog,49116742.0,2.0
3720,MercadoBitcoin.com.br,101,9582423.0,3.0
3721,Bitstamp.net,74304487,98756246.0,1.0
3722,35,Matbea.com,96064329.0,9.0
3723,BtcTrade.com,CoinJar.com,1148005879.0,1.0
3724,122,Vaultoro.com,567207858.0,3.0
3725,1805,BitcoinFog,29742791.0,1.0
3726,292,BTCJam.com,23454542.0,2.0
3727,CoinJar.com,1567,999180000.0,2.0
3728,289,CoinGaming.io,253358967.0,3.0
3729,SafeDice.com,Vaultoro.com,99980000.0,1.0
3730,CoinGaming.io,101,2850520.0,2.0
3731,101,BtcTrade.com,116648684.0,3.0
3732,69697250,101,4200020000.0,1.0
3733,Huobi.com,CoinSpot.com.au,210880460.0,2.0
3734,Vaultoro.com,CoinJar.com,22846533.0,2.0
3735,Loanbase.com,Bit-x.com,8048843.0,1.0
3736,16621,354,4782732.0,3.0
3737,348,TheRockTrading.com,289090738.0,3.0
3738,CoinMotion.com,BX.in.th,658770065.0,4.0
3739,Matbea.com,Poloniex.com,38405524352.0,5.0
3740,SatoshiDice.com,Bitbond.com,346322301.0,10.0
3741,417,35,2478780000.0,2.0
3742,HaoBTC.com,61,2070858.0,1.0
3743,1138,MercadoBitcoin.com.br,2024195.0,1.0
3744,1138,Cryptonator.com,56602331.0,2.0
3745,Paymium.com,348,15108055621.0,1.0
3746,1567,BTC-e.com,80356878.0,9.0
3747,Bitstamp.net,69827719,32613806913.0,4.0
3748,BtcTrade.com,417,883572059.0,3.0
3749,898,Cryptonator.com,1350002421.0,5.0
3750,LuckyB.it,107,253968.0,1.0
3751,SatoshiDice.com,1070,299990000.0,1.0
3752,641,700,1130284.0,1.0
3753,107,LuckyB.it,1086199974.0,1.0
3754,417,SatoshiMines.com,3013298145.0,3.0
3755,Loanbase.com,175,1626396426.0,4.0
3756,Vaultoro.com,CoinGaming.io,100986778.0,1.0
3757,269,BtcTrade.com,134219097.0,6.0
3758,999Dice.com,HaoBTC.com,28416383.0,2.0
3759,ePay.info_CoinJoinMess,69697250,6150000.0,1.0
3760,Loanbase.com,154,116990000.0,1.0
3761,1567,107,387443.0,1.0
3762,HaoBTC.com,154,24500181.0,1.0
3763,SatoshiMines.com,1567,1634084372.0,22.0
3764,175,MercadoBitcoin.com.br,48990746.0,2.0
3765,61,SatoshiMines.com,17138843.0,4.0
3766,HolyTransaction.com,BtcTrade.com,519286522.0,3.0
3767,FYBSG.com,BTCJam.com,746994076.0,7.0
3768,MercadoBitcoin.com.br,Huobi.com,1293360396.0,4.0
3769,107,CoinMotion.com,308499497.0,1.0
3770,Matbea.com,289,3600004.0,1.0
3771,227,OKCoin.com,112844468.0,3.0
3772,SimpleCoin.cz,871,1055228057.0,5.0
3773,SimpleCoin.cz,SatoshiDice.com,475594777.0,3.0
3774,HolyTransaction.com,18972,1650008.0,1.0
3775,SecondsTrade.com,999Dice.com,1102710.0,1.0
3776,154,Loanbase.com,112347838.0,1.0
3777,70063369,1149,48582177.0,1.0
3778,SatoshiMines.com,OKCoin.com,27803557.0,3.0
3779,348,Paymium.com,650000000.0,1.0
3780,175,1805,400000000.0,1.0
3781,641,Cryptonator.com,6026342.0,4.0
3782,CoinPayments.net,Bitbond.com,233493292.0,4.0
3783,Huobi.com,71842975,233713100.0,1.0
3784,122,Bter.com,1199202517.0,5.0
3785,Rollin.io,BTCC.com,5008435.0,3.0
3786,MercadoBitcoin.com.br,BX.in.th,129354469.0,1.0
3787,417,175,359421000.0,1.0
3788,Bter.com,61,1309960000.0,3.0
3789,1805,CoinGaming.io,42695608.0,4.0
3790,289,57,1166018.0,1.0
3791,Rollin.io,61,1042552455.0,5.0
3792,227,LuckyB.it,6881603.0,4.0
3793,LuckyB.it,227,4010000.0,4.0
3794,417,57,17532553349.0,9.0
3795,154,523,2515298.0,1.0
3796,154,BTCJam.com,130702721.0,5.0
3797,57,175,39404173.0,6.0
3798,74278522,Xapo.com,259092584.0,2.0
3799,35,SafeDice.com,98193138.0,5.0
3800,898,BX.in.th,1723207788.0,3.0
3801,FortuneJack.com,LuckyB.it,3330213.0,2.0
3802,Vaultoro.com,HolyTransaction.com,4020484.0,2.0
3803,LuckyB.it,FortuneJack.com,1023162.0,2.0
3804,1138,107,11555770.0,2.0
3805,871,35,43076840.0,5.0
3806,7277,700,5460.0,1.0
3807,Bit-x.com,73832915,8575160.0,1.0
3808,SimpleCoin.cz,SatoshiMines.com,528795450.0,2.0
3809,SatoshiMines.com,SimpleCoin.cz,121595194.0,6.0
3810,154,269,8191419.0,3.0
3811,CoinJar.com,289,131393684.0,4.0
3812,CoinMotion.com,CoinTrader.net_LocalBitcoins.com,2283200117.0,7.0
3813,Paymium.com,BtcTrade.com,22031961004.0,2.0
3814,HaoBTC.com,1138,104419036.0,1.0
3815,1138,PocketDice.io,4351203.0,3.0
3816,101,Bitstamp.net,100072100.0,6.0
3817,Bter.com,Paymium.com,1137846946.0,4.0
3818,Bter.com,SatoshiMines.com,1005898497.0,3.0
3819,154,1138,11002804.0,1.0
3820,69984672,SatoshiMines.com,71453230.0,1.0
3821,641,CoinPayments.net,10891113.0,2.0
3822,FortuneJack.com,BTCC.com,20000000.0,1.0
3823,Huobi.com,5162,334748937174.0,4.0
3824,Vaultoro.com,421,2490000.0,1.0
3825,1567,Matbea.com,1841685.0,2.0
3826,72472408,CoinPayments.net,134563494.0,1.0
3827,348,469,100004580.0,1.0
3828,292,OKCoin.com,17889508.0,2.0
3829,175,Cryptonator.com,10429360.0,2.0
3830,TheRockTrading.com,999Dice.com,4095804.0,1.0
3831,69383113,227,47493642.0,1.0
3832,292,SatoshiDice.com,19890974.0,11.0
3833,700,BTCJam.com,206907849.0,7.0
3834,Bit-x.com,292,1073832880.0,7.0
3835,BTC-e.com,175,181592133560.0,2.0
3836,SatoshiDice.com,Matbea.com,70345335.0,2.0
3837,1138,Loanbase.com,220012255.0,2.0
3838,69827719,Bit-x.com,102633063.0,1.0
3839,227,Huobi.com,4789632.0,1.0
3840,SatoshiDice.com,1138,112640112.0,1.0
3841,1138,SatoshiDice.com,115975568.0,2.0
3842,Vaultoro.com,Bitbond.com,8639917.0,3.0
3843,641,HolyTransaction.com,2308657.0,2.0
3844,1149,Loanbase.com,1100006.0,1.0
3845,FYBSG.com,TheRockTrading.com,883300299.0,4.0
3846,Bitbond.com,Vaultoro.com,87334635.0,2.0
3847,BX.in.th,Loanbase.com,4862304367.0,6.0
3848,396,1149,375176427.0,1.0
3849,YoBit.net,1391,5610109.0,1.0
3850,Rollin.io,1070,20287330.0,7.0
3851,292,Bter.com,3104361.0,2.0
3852,175,TheRockTrading.com,6000695.0,1.0
3853,417,SecondsTrade.com,7762240000.0,4.0
3854,641,354,2413200.0,2.0
3855,122,1567,1050440.0,1.0
3856,7277,FortuneJack.com,199850.0,1.0
3857,7277,348,288190.0,3.0
3858,1070,57,152882741.0,2.0
3859,1138,CoinJar.com,3250352.0,1.0
3860,SecondsTrade.com,57,51707535.0,13.0
3861,73832915,227,77803450.0,1.0
3862,CoinGaming.io,1070,1302392.0,1.0
3863,175,BX.in.th,14621450114.0,17.0
3864,16621,SatoshiDice.com,123000.0,1.0
3865,292,57,10720150.0,2.0
3866,CoinTrader.net_LocalBitcoins.com,821,26337000.0,1.0
3867,292,BtcTrade.com,11001105.0,1.0
3868,1567,CoinSpot.com.au,247405952.0,1.0
3869,BTCJam.com,1805,147617750.0,2.0
3870,BTC-e.com,73832915,199999968220.0,2.0
3871,ePay.info_CoinJoinMess,73832915,300021859.0,1.0
3872,348,SatoshiDice.com,176987887.0,7.0
3873,CoinJar.com,Bit-x.com,3597452818.0,1.0
3874,Matbea.com,Bit-x.com,14738997.0,1.0
3875,523,0,277576737.0,11.0
3876,ePay.info_CoinJoinMess,73963652,50804253.0,1.0
3877,101,107,16464668.0,3.0
3878,BitBargain.co.uk,61,426170200.0,2.0
3879,Bter.com,348,1282072730.0,4.0
3880,HappyCoins.com,269,49977601.0,1.0
3881,CoinCafe.com,CoinPayments.net,79983562.0,2.0
3882,72472408,Poloniex.com,54748884.0,1.0
3883,16621,523,182987570.0,1.0
3884,469,57,86529467.0,2.0
3885,FYBSG.com,348,4940776.0,1.0
3886,1149,CoinGaming.io,1800008.0,1.0
3887,348,PocketDice.io,2218307.0,1.0
3888,Matbea.com,Huobi.com,31279154508.0,2.0
3889,CoinJar.com,Bitcoin.de,254957904.0,1.0
3890,7277,35,5460.0,1.0
3891,SatoshiDice.com,35,190796294.0,5.0
3892,1805,BTCC.com,13105184.0,1.0
3893,CoinSpot.com.au,MercadoBitcoin.com.br,263960060.0,1.0
3894,CoinCafe.com,BX.in.th,745453.0,1.0
3895,CoinJar.com,MercadoBitcoin.com.br,116352270.0,2.0
3896,269,469,2052896.0,1.0
3897,1567,SecondsTrade.com,31923500.0,7.0
3898,SecondsTrade.com,1567,6652439.0,6.0
3899,417,BTCJam.com,1299960000.0,2.0
3900,Bitbond.com,523,31190000.0,1.0
3901,107,641,464268721.0,1.0
3902,BX.in.th,871,9712732452.0,1.0
3903,FYBSG.com,999Dice.com,24590852.0,2.0
3904,35,1805,1387101.0,1.0
3905,CoinJar.com,417,3064039967.0,1.0
3906,7277,227,438260.0,1.0
3907,Loanbase.com,122,54478092.0,4.0
3908,SatoshiMines.com,101,22340276.0,1.0
3909,74278522,Huobi.com,1342875095.0,2.0
3910,821,57,5143561527.0,3.0
3911,469,PocketDice.io,22724333.0,1.0
3912,73832915,57,446162498.0,1.0
3913,Loanbase.com,469,64314078.0,1.0
3914,69697250,CoinJar.com,9575740000.0,2.0
3915,CoinCafe.com,BTCJam.com,9990000.0,1.0
3916,348,Bitbond.com,8039109.0,2.0
3917,1070,16621,8442547.0,1.0
3918,CoinTrader.net_LocalBitcoins.com,1805,2999990000.0,1.0
3919,BitZillions.com,Poloniex.com,18258906.0,1.0
3920,Poloniex.com,BitZillions.com,3476475.0,1.0
3921,7277,HolyTransaction.com,999688.0,4.0
3922,SimpleCoin.cz,16621,564051758.0,3.0
3923,SatoshiMines.com,469,6033354.0,1.0
3924,69697250,BTCC.com,9085000000.0,4.0
3925,154,107,2700261.0,1.0
3926,1391,Bter.com,46039819.0,4.0
3927,Bter.com,SatoshiDice.com,8004724592.0,4.0
3928,417,PocketDice.io,404360000.0,2.0
3929,898,CoinCafe.com,848895721.0,2.0
3930,Vaultoro.com,BTCC.com,26540000.0,1.0
3931,871,HolyTransaction.com,1360112.0,1.0
3932,CoinSpot.com.au,417,101791910.0,2.0
3933,69383113,Huobi.com,430750410.0,1.0
3934,SatoshiMines.com,BtcTrade.com,23258167.0,2.0
3935,Loanbase.com,354,22319533.0,4.0
3936,SimpleCoin.cz,61,21397000.0,1.0
3937,57,1149,1100745.0,1.0
3938,BitcoinFog,CoinTrader.net_LocalBitcoins.com,1278874228.0,4.0
3939,YoBit.net,SecondsTrade.com,1104475.0,1.0
3940,175,SecondsTrade.com,2000458.0,1.0
3941,1567,227,92261367.0,5.0
3942,1149,Bter.com,2353063.0,2.0
3943,396,LuckyB.it,11950478659.0,3.0
3944,LuckyB.it,CoinSpot.com.au,849816.0,3.0
3945,LuckyB.it,396,3301008.0,3.0
3946,Matbea.com,SatoshiDice.com,104690557.0,2.0
3947,CoinMotion.com,1138,2500018.0,1.0
3948,CoinSpot.com.au,LuckyB.it,2904612.0,3.0
3949,YoBit.net,1070,34810449.0,2.0
3950,348,SimpleCoin.cz,11002850.0,1.0
3951,SatoshiMines.com,821,4349672.0,4.0
3952,71554939,417,486330826.0,4.0
3953,YoBit.net,HappyCoins.com,28081846.0,2.0
3954,107,HappyCoins.com,26440073038.0,3.0
3955,871,BitcoinFog,741124159.0,8.0
3956,BTC-e.com,BitBargain.co.uk,89999980000.0,1.0
3957,122,BX.in.th,1299980000.0,1.0
3958,74278522,OKCoin.com,196044014.0,1.0
3959,523,101,33236256.0,3.0
3960,SatoshiDice.com,BitcoinFog,5002373.0,1.0
3961,469,HolyTransaction.com,10090000.0,1.0
3962,0,74304487,40269201.0,5.0
3963,289,SatoshiDice.com,618083804.0,3.0
3964,BX.in.th,1149,611545150.0,2.0
3965,CoinPayments.net,70927660,3531313497.0,2.0
3966,74278522,Matbea.com,291379124.0,1.0
3967,Bit-x.com,175,3285820977.0,3.0
3968,Rollin.io,175,117039747.0,1.0
3969,69697250,348,7478470000.0,1.0
3970,175,1138,29990000.0,1.0
3971,CoinJar.com,HolyTransaction.com,1951604630.0,3.0
3972,Cryptonator.com,SimpleCoin.cz,60100000.0,1.0
3973,35,898,10893709.0,1.0
3974,5162,YoBit.net,89707913279.0,1.0
3975,Rollin.io,1805,1465309.0,1.0
3976,1138,Bitcoin.de,192959953.0,1.0
3977,396,SecondsTrade.com,618326602.0,2.0
3978,SecondsTrade.com,396,2606020.0,1.0
3979,BitBargain.co.uk,Cryptonator.com,17183700.0,1.0
3980,Bitbond.com,700,173727826.0,4.0
3981,70927660,CoinPayments.net,343123270.0,3.0
3982,61,BtcTrade.com,1827000014.0,4.0
3983,73832915,CoinTrader.net_LocalBitcoins.com,252578911.0,3.0
3984,417,BitcoinFog,37015425.0,2.0
3985,1138,Matbea.com,18717944.0,1.0
3986,122,MercadoBitcoin.com.br,1152007.0,1.0
3987,YoBit.net,419,1881255.0,1.0
3988,72472408,16621,305949599.0,3.0
3989,SafeDice.com,Bitbond.com,523975282.0,2.0
3990,TheRockTrading.com,Loanbase.com,3909468828.0,4.0
3991,Matbea.com,CoinPayments.net,2033397.0,1.0
3992,523,SatoshiMines.com,6183318.0,1.0
3993,Vaultoro.com,821,1490775070.0,1.0
3994,TheRockTrading.com,Bit-x.com,299971868.0,1.0
3995,871,289,7591025.0,3.0
3996,1567,BTCJam.com,2549600.0,7.0
3997,1805,269,9073137.0,1.0
3998,BX.in.th,BitcoinFog,21495357.0,1.0
3999,35,18972,4774016.0,1.0
4000,Bitbond.com,999Dice.com,109327014.0,4.0
4001,Huobi.com,Bitbond.com,109376765.0,1.0
4002,898,SafeDice.com,5997686034.0,2.0
4003,Rollin.io,Huobi.com,21400510.0,2.0
4004,ePay.info_CoinJoinMess,7277,9242420.0,2.0
4005,Cryptonator.com,1391,3000000.0,1.0
4006,MercadoBitcoin.com.br,289,1001793000.0,1.0
4007,871,Bitbond.com,10978276.0,1.0
4008,396,227,474336904.0,1.0
4009,469,292,167027933.0,2.0
4010,SecondsTrade.com,71554939,31384290.0,2.0
4011,71554939,BitZillions.com,424906536.0,1.0
4012,HaoBTC.com,1567,401970000.0,1.0
4013,TheRockTrading.com,421,1544555.0,1.0
4014,700,227,1578872.0,1.0
4015,122,469,28390716.0,1.0
4016,469,BTCC.com,174056450.0,1.0
4017,269,SafeDice.com,6141173.0,2.0
4018,469,BTCJam.com,101440000.0,1.0
4019,Bitcoin.de,CoinMotion.com,939793216.0,2.0
4020,Huobi.com,BTCJam.com,2838710199.0,5.0
4021,BTC-e.com,Cryptonator.com,8581272085.0,1.0
4022,Loanbase.com,101,32333821.0,2.0
4023,1226,PocketDice.io,59229928.0,2.0
4024,FYBSG.com,154,4499959845.0,1.0
4025,523,BTCJam.com,276621412.0,4.0
4026,Vaultoro.com,354,3291190.0,1.0
4027,CoinGaming.io,Vaultoro.com,171000908.0,1.0
4028,CoinGaming.io,CoinSpot.com.au,5004527.0,1.0
4029,Bitbond.com,1567,165528153.0,1.0
4030,Loanbase.com,821,7449990000.0,1.0
4031,Vaultoro.com,122,11720317.0,1.0
4032,1138,CoinSpot.com.au,1521172.0,1.0
4033,Huobi.com,1070,2641103.0,1.0
4034,70927660,71842975,144813698.0,1.0
4035,CoinMotion.com,TheRockTrading.com,201030021.0,1.0
4036,HolyTransaction.com,BX.in.th,4096141.0,2.0
4037,PocketDice.io,BTCC.com,12851413.0,5.0
4038,1149,Matbea.com,5567790.0,2.0
4039,CoinTrader.net_LocalBitcoins.com,73963652,128174846.0,1.0
4040,Paymium.com,HappyCoins.com,10300162848.0,1.0
4041,ePay.info_CoinJoinMess,SlushPool.com,26984396.0,4.0
4042,CoinTrader.net_LocalBitcoins.com,SafeDice.com,19802419601.0,5.0
4043,69697250,Bter.com,9326540000.0,1.0
4044,107,SafeDice.com,62552250301.0,11.0
4045,523,PocketDice.io,77990000.0,1.0
4046,641,Bter.com,155001617.0,1.0
4047,HolyTransaction.com,821,102809302.0,1.0
4048,BTC-e.com,18972,149999977120.0,2.0
4049,BTC-e.com,Loanbase.com,203161772427.0,4.0
4050,BitBargain.co.uk,Vaultoro.com,323048904.0,1.0
4051,Bter.com,BitcoinFog,999990000.0,1.0
4052,348,1149,1137488.0,1.0
4053,BitBargain.co.uk,523,2414269236.0,2.0
4054,SecondsTrade.com,Rollin.io,1164502.0,1.0
4055,Rollin.io,SecondsTrade.com,1367634.0,1.0
4056,HappyCoins.com,1138,299970000.0,1.0
4057,Rollin.io,BtcTrade.com,19990000.0,1.0
4058,Bitcoin.de,18972,173883158.0,1.0
4059,1138,OKCoin.com,13965054.0,1.0
4060,122,FYBSG.com,146708061.0,1.0
4061,Loanbase.com,700,96951971.0,2.0
4062,469,354,89940088.0,1.0
4063,469,SatoshiMines.com,319104542.0,1.0
4064,70927660,57,36335954.0,2.0
4065,CoinJar.com,BX.in.th,871967126.0,4.0
4066,SatoshiMines.com,SecondsTrade.com,1505631.0,1.0
4067,Bitcoin.de,Matbea.com,59587849.0,1.0
4068,CoinTrader.net_LocalBitcoins.com,CoinCafe.com,1889252802.0,5.0
4069,Loanbase.com,FYBSG.com,3648867.0,1.0
4070,999Dice.com,396,13034.0,1.0
4071,16621,OKCoin.com,837656295.0,1.0
4072,Bit-x.com,1805,109754863.0,1.0
4073,BtcTrade.com,289,1935428.0,1.0
4074,Bter.com,1226,2999970000.0,3.0
4075,BTC-e.com,SatoshiMines.com,50578599260.0,2.0
4076,BTC-e.com,Paymium.com,35944237473.0,1.0
4077,70063369,SecondsTrade.com,432077892.0,1.0
4078,SimpleCoin.cz,999Dice.com,131715000.0,1.0
4079,61,PocketDice.io,8234598.0,2.0
4080,CoinJar.com,SecondsTrade.com,9478249.0,1.0
4081,821,Bitbond.com,6015843.0,1.0
4082,SecondsTrade.com,OKCoin.com,102017366.0,2.0
4083,BitBargain.co.uk,Rollin.io,529950310.0,3.0
4084,CoinMotion.com,348,6089695.0,2.0
4085,Bter.com,Matbea.com,51000008.0,1.0
4086,SafeDice.com,122,1848534.0,1.0
4087,HaoBTC.com,641,770166.0,1.0
4088,417,BX.in.th,4176145026.0,3.0
4089,107,523,735862495.0,1.0
4090,BTCJam.com,Matbea.com,66637715.0,2.0
4091,469,Bter.com,19843980.0,1.0
4092,1070,269,330000.0,1.0
4093,107,1805,81239134526.0,3.0
4094,SafeDice.com,BitcoinFog,1520136.0,1.0
4095,HolyTransaction.com,871,8000.0,1.0
4096,700,Paymium.com,38739998.0,1.0
4097,CoinPayments.net,61,179659925.0,1.0
4098,HaoBTC.com,292,18140717.0,2.0
4099,69984672,74304487,32512841.0,1.0
4100,898,227,299920606.0,1.0
4101,898,69984672,355078063.0,1.0
4102,CoinMotion.com,BTCC.com,1480119118.0,2.0
4103,CoinTrader.net_LocalBitcoins.com,SimpleCoin.cz,5590184031.0,1.0
4104,BTC-e.com,348,91460632870.0,3.0
4105,Bter.com,HappyCoins.com,999990000.0,1.0
4106,Bter.com,1805,12856000.0,1.0
4107,CoinSpot.com.au,227,74942000.0,1.0
4108,898,HaoBTC.com,2199970000.0,2.0
4109,1070,35,49375855.0,1.0
4110,TheRockTrading.com,Cryptonator.com,1199973514.0,1.0
4111,CoinMotion.com,CoinJar.com,1474067490.0,1.0
4112,289,523,14978415.0,2.0
4113,Bitbond.com,BTCC.com,117464064.0,2.0
4114,Loanbase.com,TheRockTrading.com,16202684.0,1.0
4115,Vaultoro.com,35,20868222.0,1.0
4116,FYBSG.com,CoinJar.com,20954106.0,1.0
4117,122,TheRockTrading.com,401090045.0,1.0
4118,Vaultoro.com,57,13206462.0,2.0
4119,71554939,1567,57495163.0,2.0
4120,122,CoinJar.com,41870000.0,1.0
4121,SatoshiDice.com,354,1993275.0,1.0
4122,BX.in.th,SecondsTrade.com,5100187110.0,1.0
4123,HappyCoins.com,107,104802820.0,2.0
4124,CoinGaming.io,18972,1826993.0,1.0
4125,Cryptonator.com,BTCC.com,1084511.0,1.0
4126,BX.in.th,469,975228116.0,1.0
4127,69984672,101,15033431.0,2.0
4128,SlushPool.com,SatoshiDice.com,3068154618.0,1.0
4129,YoBit.net,700,7094662.0,3.0
4130,417,Loanbase.com,35845848.0,3.0
4131,MercadoBitcoin.com.br,57,6464070.0,1.0
4132,SatoshiMines.com,1805,1044127.0,1.0
4133,154,1149,5830501.0,2.0
4134,69697250,Cryptonator.com,33904131510.0,3.0
4135,SimpleCoin.cz,Bitcoin.de,9969000.0,1.0
4136,CoinCafe.com,BtcTrade.com,999990000.0,1.0
4137,BtcTrade.com,Cryptonator.com,151387659.0,1.0
4138,417,HaoBTC.com,2689330000.0,1.0
4139,73832915,Bitstamp.net,34027022.0,1.0
4140,BtcTrade.com,Loanbase.com,3419000.0,1.0
4141,Bit-x.com,1149,1415434.0,1.0
4142,354,BitBargain.co.uk,648217315.0,1.0
4143,1149,269,1764394.0,1.0
4144,CoinTrader.net_LocalBitcoins.com,16621,478999724.0,1.0
4145,HappyCoins.com,71554939,101312416.0,1.0
4146,523,CoinPayments.net,6881832.0,3.0
4147,871,1138,2129347.0,1.0
4148,YoBit.net,821,1249108.0,1.0
4149,Bitbond.com,16621,84595446.0,1.0
4150,69984672,Bitstamp.net,20812178.0,1.0
4151,1070,Bit-x.com,351751.0,1.0
4152,1138,354,36000086.0,1.0
4153,CoinGaming.io,Matbea.com,4639903.0,1.0
4154,TheRockTrading.com,Paymium.com,2039966904.0,1.0
4155,Paymium.com,HaoBTC.com,7987963710.0,1.0
4156,Paymium.com,CoinMotion.com,14870635938.0,1.0
4157,CoinMotion.com,Bitcoin.de,34157004.0,1.0
4158,417,Bitcoin.de,799970000.0,1.0
4159,Huobi.com,69984672,19999990000.0,1.0
4160,CoinMotion.com,35,64882848.0,1.0
4161,HappyCoins.com,Cryptonator.com,464757619.0,3.0
4162,227,469,7602200.0,1.0
4163,469,Cryptonator.com,6509037.0,1.0
4164,0,70063369,90000.0,1.0
4165,469,SatoshiDice.com,178520800.0,1.0
4166,CoinMotion.com,BitcoinFog,149674374.0,1.0
4167,TheRockTrading.com,FYBSG.com,498933073.0,1.0
4168,MercadoBitcoin.com.br,TheRockTrading.com,100782350.0,1.0
4169,SatoshiMines.com,Bitbond.com,10998096.0,1.0
4170,SimpleCoin.cz,57,22664000.0,1.0
4171,YoBit.net,469,42388750.0,1.0
4172,72472408,73963652,65833000.0,1.0
4173,821,PocketDice.io,2383109.0,1.0
4174,16621,SimpleCoin.cz,2628379.0,1.0
4175,419,107,453704.0,1.0
4176,1226,CoinJar.com,660346418.0,2.0
4177,417,999Dice.com,11373675.0,1.0
4178,BitZillions.com,1226,54202247.0,2.0
4179,1226,BitZillions.com,23004670.0,2.0
4180,5162,269,742795772.0,1.0
4181,Paymium.com,122,3205540921.0,1.0
4182,Cryptonator.com,FYBSG.com,9010512.0,1.0
4183,Cryptonator.com,122,1052001.0,1.0
4184,Paymium.com,57,3645263107.0,1.0
4185,SlushPool.com,999Dice.com,2540543311.0,1.0
4186,Loanbase.com,35,11611994.0,2.0
4187,0,HappyCoins.com,20354444.0,1.0
4188,35,CoinMotion.com,15547714.0,2.0
4189,Bitcoin.de,16621,1227950000.0,1.0
4190,641,Bitbond.com,1202000.0,1.0
4191,BTC-e.com,HaoBTC.com,99999990000.0,1.0
4192,71554939,BitBargain.co.uk,501365161.0,1.0
4193,Cryptonator.com,700,150000.0,1.0
4194,821,348,1900000.0,1.0
4195,CoinCafe.com,BTCC.com,1123210693.0,2.0
4196,898,BTCC.com,758288523.0,1.0
4197,1567,Bit-x.com,14212101.0,1.0
4198,523,YoBit.net,5917361.0,1.0
4199,1149,871,1251697.0,1.0
4200,417,LuckyB.it,8878005.0,2.0
4201,LuckyB.it,417,3960000.0,2.0
4202,Loanbase.com,BtcTrade.com,63215802.0,1.0
4203,CoinSpot.com.au,57,641479959.0,2.0
4204,CoinCafe.com,MercadoBitcoin.com.br,34325085.0,1.0
4205,641,Huobi.com,1883382.0,1.0
4206,BitcoinFog,BTC-e.com,313733723.0,1.0
4207,Matbea.com,1138,2000059.0,1.0
4208,74304487,0,7859166.0,1.0
4209,BTC-e.com,821,49999990000.0,1.0
4210,122,Loanbase.com,45098841.0,2.0
4211,Paymium.com,Bitbond.com,16402300401.0,3.0
4212,154,Matbea.com,12517244.0,1.0
4213,396,BitBargain.co.uk,316376795.0,1.0
4214,HappyCoins.com,469,29630377.0,1.0
4215,HaoBTC.com,16621,10543016.0,1.0
4216,HolyTransaction.com,1567,1100952.0,1.0
4217,35,FYBSG.com,143334084.0,1.0
4218,70063369,18972,216241395.0,1.0
4219,871,Matbea.com,15435055.0,1.0
4220,BX.in.th,700,2499905650.0,1.0
4221,1070,FortuneJack.com,7794389.0,1.0
4222,FortuneJack.com,1070,3990000.0,1.0
4223,61,354,4830862.0,1.0
4224,Huobi.com,CoinMotion.com,359237358.0,2.0
4225,16621,Matbea.com,13138055.0,1.0
4226,SafeDice.com,Bitcoin.de,156009409.0,1.0
4227,16768780,PocketDice.io,68688310.0,1.0
4228,HappyCoins.com,Loanbase.com,499980000.0,1.0
4229,69697250,BTCJam.com,2205820000.0,1.0
4230,MercadoBitcoin.com.br,269,522863200.0,1.0
4231,700,154,3871084.0,1.0
4232,BTCJam.com,BtcTrade.com,90738695.0,1.0
4233,CoinTrader.net_LocalBitcoins.com,70063369,769692156.0,1.0
